loan_status,loan_amnt,grade,home_ownership,annual_inc,age,emp_cat,ir_cat
0,8400,D,RENT,32e3,21,0-15,13.5+
0,7000,B,RENT,37500.0,23,0-15,11-13.5
1,12000,B,RENT,6e4,23,0-15,11-13.5
1,7200,B,RENT,33e3,29,0-15,11-13.5
0,12000,B,RENT,7e4,24,0-15,8-11
0,3050,B,RENT,16800.0,22,0-15,8-11
0,9000,C,RENT,38e3,35,0-15,13.5+
1,10000,B,OWN,35e3,21,0-15,Missing
0,10000,B,MORTGAGE,95e3,23,0-15,8-11
1,10000,C,MORTGAGE,77400.0,29,0-15,13.5+
0,8500,D,RENT,61e3,29,0-15,13.5+
0,27000,B,OWN,14e4,29,0-15,8-11
0,4000,C,RENT,32400.0,26,0-15,13.5+
0,7300,B,RENT,5e4,21,0-15,11-13.5
0,18000,A,MORTGAGE,7e4,31,0-15,8-11
0,5000,B,OWN,35e3,23,15-30,11-13.5
0,10000,C,MORTGAGE,115e3,23,45+,13.5+
0,3000,A,RENT,45e3,25,0-15,0-8
0,28000,C,MORTGAGE,235e3,27,0-15,13.5+
0,10000,C,RENT,36e3,29,0-15,Missing
0,12000,A,RENT,26e3,24,0-15,0-8
0,10000,D,RENT,8e4,29,0-15,13.5+
0,11000,A,RENT,5e4,22,0-15,Missing
0,10000,C,RENT,55e3,22,15-30,13.5+
0,5000,A,MORTGAGE,55e3,27,0-15,0-8
0,5000,A,RENT,64424.0,21,0-15,0-8
0,5000,A,RENT,56e3,34,15-30,8-11
1,6000,C,RENT,3e4,22,0-15,13.5+
0,5000,C,MORTGAGE,111740.0,29,0-15,13.5+
0,20050,D,RENT,67500.0,27,0-15,13.5+
1,7000,D,RENT,41e3,37,0-15,13.5+
0,25000,B,RENT,12e4,24,30-45,8-11
1,3000,B,RENT,3e4,23,0-15,11-13.5
0,8400,D,RENT,41500.0,26,15-30,13.5+
0,5000,B,MORTGAGE,75e3,26,0-15,8-11
0,12000,B,RENT,42e3,31,0-15,Missing
1,13200,B,MORTGAGE,41600.0,32,0-15,11-13.5
0,6000,A,RENT,48e3,31,0-15,0-8
0,10000,A,MORTGAGE,5e4,30,0-15,0-8
0,6500,B,RENT,53e3,22,0-15,8-11
0,10000,A,MORTGAGE,65e3,29,0-15,Missing
0,12000,B,RENT,85e3,27,0-15,8-11
0,10000,C,RENT,55e3,27,15-30,13.5+
0,12375,C,RENT,36e3,36,15-30,13.5+
0,10000,B,RENT,26e3,22,0-15,8-11
0,4400,E,RENT,8e4,24,0-15,13.5+
0,25000,C,MORTGAGE,8e4,25,0-15,11-13.5
1,14125,B,MORTGAGE,45696.0,22,Missing,11-13.5
1,18000,C,OWN,66e3,26,0-15,11-13.5
0,35000,D,MORTGAGE,1e5,23,0-15,13.5+
0,35000,C,MORTGAGE,123e3,37,0-15,13.5+
0,7200,C,MORTGAGE,6e4,26,0-15,11-13.5
0,4000,B,RENT,8e4,27,0-15,11-13.5
0,7000,A,RENT,31e3,25,15-30,0-8
0,15000,C,MORTGAGE,9e4,41,0-15,11-13.5
0,7200,A,RENT,34e3,22,0-15,0-8
0,13000,D,RENT,36e3,24,15-30,13.5+
0,28000,A,RENT,65e3,27,0-15,0-8
0,12000,B,RENT,35e3,27,0-15,8-11
0,14000,A,RENT,62004.0,41,0-15,8-11
0,11500,B,RENT,74e3,29,15-30,11-13.5
0,10500,C,MORTGAGE,42e3,22,0-15,13.5+
0,14400,B,OWN,48e3,33,0-15,11-13.5
0,16000,B,RENT,65e3,21,0-15,8-11
0,5375,B,RENT,15360.0,28,0-15,8-11
0,12000,C,MORTGAGE,61e3,22,0-15,11-13.5
1,12000,A,RENT,83e3,23,0-15,0-8
0,17000,A,MORTGAGE,12e4,27,0-15,0-8
1,13000,E,RENT,42e3,31,0-15,13.5+
1,7125,A,MORTGAGE,3e4,21,0-15,0-8
0,8000,C,RENT,72100.0,31,0-15,13.5+
0,12500,B,RENT,58e3,28,0-15,11-13.5
0,10000,C,RENT,4e4,22,0-15,13.5+
0,14000,B,RENT,48880.0,29,0-15,8-11
0,7500,A,RENT,48e3,37,0-15,Missing
0,19200,B,MORTGAGE,4e4,28,0-15,8-11
0,9000,B,MORTGAGE,11e4,35,0-15,11-13.5
0,20000,A,RENT,65e3,29,0-15,8-11
0,9000,C,MORTGAGE,5e4,21,0-15,11-13.5
1,9600,A,RENT,55e3,25,0-15,0-8
0,1000,C,RENT,35100.0,24,0-15,11-13.5
1,15000,C,RENT,38e3,21,0-15,13.5+
0,12000,D,RENT,38e3,21,0-15,Missing
0,14000,A,MORTGAGE,108e3,36,0-15,8-11
0,10000,B,RENT,45e3,22,0-15,8-11
0,7200,B,RENT,23e3,24,0-15,11-13.5
0,11000,B,RENT,32e3,23,0-15,8-11
0,9600,A,RENT,55e3,22,0-15,8-11
0,10000,D,RENT,35e3,28,0-15,13.5+
0,11000,B,MORTGAGE,74e3,43,0-15,8-11
0,5000,A,OWN,3e4,33,0-15,0-8
1,6000,B,RENT,37e3,23,0-15,11-13.5
0,3000,C,RENT,105e3,32,0-15,Missing
0,17000,B,OWN,8e4,41,15-30,Missing
0,5000,B,MORTGAGE,35e3,29,0-15,8-11
0,6400,A,OWN,23e3,39,0-15,8-11
0,13000,D,RENT,5e4,23,0-15,13.5+
0,10000,D,RENT,38200.0,25,0-15,13.5+
0,5000,C,RENT,56e3,24,0-15,13.5+
0,7200,A,RENT,38e3,23,0-15,0-8
0,15000,A,RENT,43e3,30,0-15,Missing
0,9600,B,MORTGAGE,105e3,25,0-15,11-13.5
0,6000,B,RENT,24e3,22,15-30,8-11
0,6000,C,MORTGAGE,57600.0,30,0-15,13.5+
0,7150,B,RENT,5e4,26,0-15,11-13.5
0,32000,A,RENT,12e4,25,0-15,0-8
1,8000,C,OWN,108e3,22,0-15,13.5+
0,7000,A,RENT,97600.0,42,0-15,8-11
0,12000,A,MORTGAGE,70800.0,41,30-45,0-8
0,10400,C,RENT,45e3,27,0-15,13.5+
0,12000,B,RENT,6e4,23,0-15,11-13.5
0,16000,D,MORTGAGE,74e3,27,30-45,13.5+
0,4500,B,RENT,91500.0,29,0-15,8-11
0,5000,B,RENT,42500.0,22,0-15,11-13.5
0,3600,D,RENT,45e3,28,0-15,13.5+
0,21000,C,MORTGAGE,103e3,24,15-30,11-13.5
0,7000,C,RENT,42e3,22,0-15,13.5+
0,15000,A,RENT,35e3,29,0-15,0-8
0,2250,C,RENT,16e3,23,0-15,11-13.5
0,17050,B,MORTGAGE,53e3,28,0-15,11-13.5
0,16500,D,RENT,11e4,26,0-15,13.5+
0,3250,B,RENT,16e3,24,0-15,11-13.5
0,7000,A,MORTGAGE,38400.0,37,0-15,0-8
0,24000,B,MORTGAGE,8e4,23,0-15,11-13.5
0,13200,D,RENT,80952.0,26,0-15,13.5+
0,22750,A,OWN,65e3,42,0-15,8-11
0,12000,A,RENT,7e4,25,15-30,8-11
0,30000,B,MORTGAGE,175e3,26,0-15,Missing
1,1200,B,RENT,34e3,21,0-15,11-13.5
0,4800,A,RENT,35e3,26,0-15,8-11
0,7200,A,RENT,35e3,25,0-15,8-11
0,15000,B,OWN,35e3,28,0-15,Missing
0,10500,C,RENT,6e4,28,0-15,13.5+
1,5000,A,MORTGAGE,66e3,26,0-15,0-8
0,4000,A,MORTGAGE,62e3,23,0-15,8-11
0,27000,B,MORTGAGE,13e4,30,0-15,11-13.5
0,15000,B,MORTGAGE,61e3,41,0-15,Missing
0,2400,C,OWN,25e3,22,0-15,13.5+
0,5900,B,RENT,14400.0,21,0-15,11-13.5
0,5000,B,RENT,7e4,30,0-15,11-13.5
1,13250,D,RENT,35e3,31,0-15,13.5+
0,20000,B,MORTGAGE,125e3,25,0-15,11-13.5
0,18000,A,MORTGAGE,8e4,24,0-15,0-8
0,19200,D,RENT,87500.0,34,0-15,13.5+
0,7000,B,MORTGAGE,22e3,22,0-15,11-13.5
0,10000,A,MORTGAGE,7e4,30,0-15,Missing
0,2250,C,MORTGAGE,17352.0,22,Missing,13.5+
0,23000,B,RENT,63208.0,25,0-15,8-11
0,6750,D,RENT,48e3,25,0-15,13.5+
0,10000,B,MORTGAGE,45500.0,29,0-15,8-11
0,5600,A,RENT,19200.0,24,0-15,8-11
0,4800,A,OWN,35e3,26,0-15,0-8
1,10000,B,RENT,29406.0,26,0-15,11-13.5
1,2200,B,RENT,26004.0,23,0-15,8-11
1,24000,B,RENT,12e4,24,0-15,11-13.5
0,16000,A,MORTGAGE,11e4,27,0-15,0-8
0,10000,B,RENT,34e3,21,0-15,8-11
1,10625,C,RENT,26500.0,30,15-30,13.5+
0,9600,C,RENT,4e4,24,0-15,13.5+
1,7200,F,MORTGAGE,88800.0,23,0-15,13.5+
0,12000,A,RENT,1e5,58,0-15,8-11
0,5000,B,RENT,45e3,22,0-15,11-13.5
0,12000,D,RENT,36e3,35,0-15,13.5+
0,18000,D,RENT,8e4,43,15-30,13.5+
0,10000,B,RENT,5e4,23,0-15,8-11
0,10000,B,RENT,75e3,24,0-15,8-11
0,26000,A,MORTGAGE,105e3,30,0-15,0-8
0,17475,B,RENT,45408.0,21,0-15,8-11
0,10000,B,RENT,67500.0,35,0-15,8-11
0,17250,E,RENT,6e4,35,0-15,13.5+
0,10000,A,MORTGAGE,65e3,26,0-15,0-8
0,20000,B,MORTGAGE,55e3,22,0-15,11-13.5
0,24000,A,RENT,65e3,30,0-15,0-8
0,15000,A,MORTGAGE,75e3,28,0-15,8-11
1,10625,B,RENT,3e4,26,0-15,11-13.5
0,8400,C,RENT,3e4,23,0-15,13.5+
0,16000,C,MORTGAGE,6e4,35,0-15,13.5+
0,15000,C,MORTGAGE,35e3,24,0-15,13.5+
0,13225,B,MORTGAGE,65e3,27,0-15,11-13.5
0,11775,C,RENT,44400.0,22,0-15,11-13.5
0,10075,B,MORTGAGE,46e3,24,0-15,11-13.5
0,10000,C,RENT,62e3,23,0-15,13.5+
0,14000,B,MORTGAGE,88e3,27,0-15,11-13.5
1,13000,B,RENT,5e4,33,0-15,8-11
0,15000,B,RENT,75e3,24,0-15,11-13.5
0,9350,A,MORTGAGE,1e5,36,0-15,0-8
0,18225,B,RENT,4e4,38,0-15,11-13.5
0,3600,A,MORTGAGE,88824.0,37,0-15,0-8
0,5000,D,OWN,4e4,22,0-15,13.5+
0,6400,D,RENT,5e4,32,15-30,Missing
0,35000,A,MORTGAGE,114054.0,40,0-15,8-11
0,18000,B,MORTGAGE,7e4,30,0-15,Missing
0,15625,A,MORTGAGE,45e3,45,15-30,8-11
0,24000,C,RENT,77e3,54,15-30,11-13.5
1,5000,C,MORTGAGE,61400.0,21,0-15,13.5+
0,7200,B,RENT,9e4,26,0-15,8-11
1,5000,C,RENT,32e3,25,15-30,13.5+
0,6600,B,RENT,42e3,25,0-15,8-11
0,7000,A,MORTGAGE,24e3,30,Missing,0-8
0,20000,C,RENT,13e4,25,0-15,13.5+
1,8000,B,RENT,35e3,24,0-15,11-13.5
0,12000,B,RENT,7e4,42,0-15,Missing
0,20000,B,RENT,67e3,34,0-15,11-13.5
0,10000,A,RENT,31e3,22,0-15,8-11
0,10000,B,MORTGAGE,145e3,23,0-15,11-13.5
0,18000,D,RENT,66e3,26,0-15,13.5+
0,4000,B,RENT,1e5,29,0-15,Missing
0,15000,B,RENT,6e4,37,Missing,11-13.5
0,24000,D,OWN,103e3,24,0-15,13.5+
0,5375,B,MORTGAGE,42e3,28,0-15,8-11
0,8300,A,RENT,5e4,21,30-45,8-11
0,7000,A,OWN,5e4,23,0-15,8-11
0,2425,C,OWN,80004.0,24,0-15,13.5+
0,6950,B,RENT,43e3,32,0-15,8-11
0,12375,B,OWN,32e3,31,0-15,8-11
0,14000,C,RENT,35e3,27,0-15,13.5+
0,5500,C,RENT,24e3,24,0-15,13.5+
0,4800,C,RENT,44600.0,26,0-15,13.5+
0,9000,B,RENT,52e3,23,0-15,11-13.5
0,16000,B,OWN,67e3,24,0-15,11-13.5
0,5000,A,MORTGAGE,44136.0,33,0-15,Missing
0,18500,A,MORTGAGE,36e3,22,0-15,0-8
1,5350,C,MORTGAGE,52e3,36,0-15,13.5+
0,10000,B,RENT,36e3,31,0-15,8-11
0,12000,A,RENT,36500.0,38,0-15,0-8
0,18000,B,MORTGAGE,4e4,23,0-15,8-11
0,3000,D,MORTGAGE,56604.0,30,0-15,13.5+
1,6000,A,RENT,23040.0,21,0-15,0-8
0,10000,B,RENT,52e3,24,0-15,8-11
0,5875,A,OWN,17640.0,36,0-15,0-8
0,10000,C,RENT,86e3,26,0-15,11-13.5
0,28000,B,MORTGAGE,118075.0,41,0-15,11-13.5
0,11200,B,RENT,48e3,31,0-15,Missing
0,10000,C,RENT,65e3,30,0-15,13.5+
0,9450,C,RENT,28800.0,32,0-15,13.5+
0,21650,B,MORTGAGE,62361.0,26,0-15,11-13.5
0,9000,B,RENT,45e3,23,15-30,8-11
0,6000,B,RENT,4e4,25,0-15,8-11
0,5600,A,RENT,25e3,27,0-15,0-8
0,7000,B,RENT,85e3,30,15-30,8-11
0,6000,B,RENT,55e3,25,0-15,8-11
0,12000,A,RENT,11e4,24,0-15,0-8
0,13650,B,RENT,44e3,27,0-15,8-11
0,12000,C,RENT,42e3,23,0-15,11-13.5
1,2300,A,MORTGAGE,78e3,24,0-15,Missing
0,8875,B,RENT,19240.0,25,0-15,8-11
0,9000,A,RENT,52800.0,24,0-15,0-8
0,7600,A,OWN,75e3,35,0-15,Missing
0,6000,C,MORTGAGE,6e4,29,0-15,11-13.5
0,7200,B,OWN,53e3,25,0-15,8-11
0,8000,B,RENT,46330.0,23,0-15,8-11
0,19000,A,MORTGAGE,95e3,23,30-45,0-8
0,14400,C,RENT,58977.0,23,0-15,Missing
0,8400,B,RENT,75e3,24,0-15,11-13.5
0,7500,B,RENT,27e3,27,0-15,11-13.5
0,10000,A,MORTGAGE,69077.0,22,0-15,0-8
0,12000,B,RENT,2e5,24,0-15,11-13.5
0,5000,B,MORTGAGE,11e4,26,0-15,11-13.5
0,21000,D,RENT,63500.0,33,0-15,13.5+
0,24000,A,MORTGAGE,7e4,23,0-15,8-11
0,6000,C,RENT,3e4,24,0-15,11-13.5
0,4800,A,RENT,54996.0,30,0-15,0-8
1,5000,F,RENT,21e3,21,0-15,13.5+
0,5850,C,RENT,38e3,27,0-15,Missing
0,4750,A,OWN,48e3,33,0-15,Missing
0,5275,A,OWN,5e4,27,0-15,Missing
0,9175,B,RENT,28500.0,34,0-15,11-13.5
0,9600,D,RENT,37e3,25,0-15,13.5+
0,22500,C,RENT,7e4,23,0-15,13.5+
0,12000,A,OWN,4e4,24,Missing,0-8
0,15000,D,OWN,57e3,38,Missing,13.5+
0,19400,B,RENT,5e4,23,0-15,11-13.5
1,10000,C,RENT,42e3,22,0-15,13.5+
0,10000,C,OWN,53e3,35,0-15,13.5+
0,4800,B,RENT,22e3,31,0-15,8-11
1,18200,B,RENT,42e3,22,0-15,11-13.5
0,6400,B,RENT,35e3,21,0-15,11-13.5
0,2500,C,RENT,4e4,24,0-15,13.5+
0,6300,B,RENT,49e3,32,15-30,8-11
0,4400,B,RENT,38e3,23,0-15,11-13.5
0,6000,B,MORTGAGE,118e3,31,0-15,11-13.5
0,18000,A,MORTGAGE,6e4,24,15-30,0-8
0,10000,B,MORTGAGE,44e3,22,0-15,11-13.5
0,34000,D,RENT,65e3,22,0-15,13.5+
1,11100,C,RENT,45e3,27,0-15,Missing
0,5000,B,OWN,2e4,23,0-15,11-13.5
0,10625,B,RENT,25e3,23,0-15,11-13.5
1,18500,A,RENT,112e3,31,0-15,0-8
0,3600,B,MORTGAGE,3e4,25,0-15,11-13.5
1,8500,C,RENT,27050.0,28,Missing,13.5+
0,12000,A,MORTGAGE,35e3,36,0-15,8-11
0,11700,B,RENT,3e4,26,0-15,11-13.5
0,15000,C,RENT,7e4,32,0-15,13.5+
0,13000,B,MORTGAGE,105e3,24,0-15,8-11
1,9500,B,MORTGAGE,52e3,23,0-15,11-13.5
0,20000,C,MORTGAGE,47e3,31,0-15,11-13.5
0,6000,A,RENT,24e3,26,0-15,8-11
0,13000,D,RENT,67e3,38,0-15,Missing
0,14400,A,RENT,5e4,24,0-15,Missing
0,5000,A,MORTGAGE,48996.0,22,0-15,0-8
0,25000,B,RENT,7e4,27,15-30,11-13.5
1,5000,A,RENT,84855.0,29,Missing,0-8
0,5200,C,RENT,32160.0,25,0-15,13.5+
0,6000,C,MORTGAGE,5e4,31,0-15,11-13.5
1,4000,E,RENT,47e3,28,0-15,13.5+
1,15000,B,RENT,62e3,23,0-15,11-13.5
0,8000,B,RENT,115e3,25,0-15,11-13.5
1,16500,D,MORTGAGE,64e3,23,15-30,Missing
1,4000,C,OWN,25e3,23,Missing,13.5+
0,12000,B,RENT,40100.0,23,15-30,8-11
0,10200,A,MORTGAGE,75e3,23,45+,0-8
0,12000,B,RENT,95e3,23,0-15,11-13.5
1,3000,B,RENT,55e3,27,0-15,11-13.5
1,3500,B,MORTGAGE,175e3,30,0-15,8-11
0,11000,A,RENT,37e3,23,15-30,0-8
0,17000,B,OWN,60500.0,25,0-15,11-13.5
0,15000,C,OWN,6e4,28,0-15,13.5+
0,12000,A,RENT,52e3,24,0-15,0-8
0,5000,C,MORTGAGE,48e3,28,Missing,13.5+
0,25850,A,MORTGAGE,6e4,23,15-30,0-8
0,16400,C,OWN,14e4,23,0-15,13.5+
0,12000,B,MORTGAGE,65e3,24,0-15,11-13.5
0,9600,C,MORTGAGE,47e3,24,0-15,13.5+
0,8000,A,RENT,28e3,21,0-15,0-8
0,4000,A,RENT,7e4,21,0-15,0-8
0,1500,C,RENT,9e4,40,0-15,13.5+
0,8000,B,RENT,3e4,23,0-15,11-13.5
0,8000,B,RENT,38e3,23,0-15,8-11
0,4000,A,MORTGAGE,5e4,34,0-15,8-11
0,10000,B,RENT,27e3,23,0-15,Missing
0,10000,B,RENT,4e4,22,0-15,Missing
0,6000,A,RENT,28675.92,25,0-15,8-11
0,18000,A,MORTGAGE,72e3,24,30-45,0-8
0,3300,B,RENT,9e4,21,0-15,11-13.5
1,15000,C,RENT,7e4,29,0-15,13.5+
0,6000,B,MORTGAGE,127e3,25,0-15,8-11
0,4200,C,RENT,55044.48,29,0-15,Missing
0,20000,C,MORTGAGE,9e4,23,0-15,13.5+
0,10000,B,MORTGAGE,76500.0,28,15-30,11-13.5
0,12000,B,MORTGAGE,63e3,45,0-15,8-11
0,8000,B,OWN,57e3,21,0-15,8-11
1,7175,A,RENT,6e4,37,0-15,0-8
0,15000,B,RENT,8e4,23,0-15,11-13.5
0,12000,B,RENT,47840.0,23,0-15,11-13.5
0,15000,A,OWN,13e4,27,0-15,0-8
0,12500,B,RENT,8e4,29,0-15,11-13.5
0,15000,C,RENT,6e4,46,0-15,11-13.5
0,16750,D,RENT,48e3,26,0-15,13.5+
0,8000,A,RENT,54600.0,22,0-15,0-8
0,10400,B,OWN,35e3,28,0-15,11-13.5
0,6000,B,RENT,42e3,25,0-15,11-13.5
0,7000,A,RENT,85e3,30,0-15,8-11
0,10000,C,RENT,47500.0,31,0-15,13.5+
0,12000,A,MORTGAGE,243600.0,24,0-15,0-8
1,16000,C,MORTGAGE,7e4,24,0-15,13.5+
1,8000,A,OWN,42240.0,25,0-15,0-8
0,7700,B,RENT,3e4,28,0-15,11-13.5
0,15000,A,RENT,47e3,26,0-15,0-8
0,12000,B,MORTGAGE,5e4,27,0-15,11-13.5
0,1200,A,MORTGAGE,39e3,24,0-15,Missing
0,9000,A,RENT,26976.0,23,0-15,0-8
0,5000,A,RENT,3e4,25,Missing,0-8
0,10400,C,MORTGAGE,45e3,25,0-15,13.5+
0,3500,B,MORTGAGE,57700.0,23,30-45,8-11
1,15000,B,RENT,9e4,26,0-15,11-13.5
0,10000,A,MORTGAGE,8e4,44,0-15,0-8
1,8400,A,RENT,72e3,28,0-15,0-8
0,12000,B,RENT,9e4,24,0-15,8-11
0,8875,A,MORTGAGE,58e3,31,15-30,Missing
0,11200,A,OWN,45e3,47,0-15,0-8
0,4000,C,RENT,9e4,28,0-15,11-13.5
0,15000,B,RENT,75e3,31,0-15,11-13.5
0,15000,A,OWN,125e3,25,0-15,0-8
0,2500,B,RENT,45e3,25,0-15,11-13.5
0,6625,A,RENT,16800.0,23,0-15,0-8
0,10000,A,RENT,45e3,24,0-15,0-8
0,14000,C,RENT,85e3,28,0-15,13.5+
0,35000,A,MORTGAGE,84500.0,29,0-15,8-11
0,12875,A,MORTGAGE,57e3,22,0-15,0-8
1,1400,A,MORTGAGE,30108.0,29,Missing,8-11
0,22000,D,MORTGAGE,72e3,27,0-15,13.5+
0,12000,D,RENT,53e3,23,15-30,13.5+
0,9000,A,RENT,25600.0,22,0-15,8-11
0,12000,C,RENT,66e3,23,15-30,13.5+
0,2000,A,RENT,33e3,23,0-15,0-8
0,8000,B,MORTGAGE,8e4,24,15-30,Missing
0,10000,B,RENT,32e3,27,0-15,11-13.5
0,6900,B,MORTGAGE,35e3,21,0-15,11-13.5
0,6000,A,MORTGAGE,44720.0,22,0-15,0-8
0,13000,B,RENT,17e4,26,0-15,11-13.5
0,18650,B,MORTGAGE,5e4,24,0-15,8-11
1,2400,B,RENT,43080.0,22,0-15,8-11
0,8000,B,RENT,6e4,29,0-15,11-13.5
1,5000,A,OWN,32500.0,27,0-15,0-8
0,4800,A,MORTGAGE,5e4,22,0-15,0-8
0,30000,B,RENT,55e3,37,15-30,8-11
0,9250,B,OWN,2e4,22,Missing,8-11
1,2400,B,MORTGAGE,72e3,31,0-15,8-11
0,3000,C,MORTGAGE,7e4,27,0-15,Missing
0,12000,C,MORTGAGE,4e4,22,0-15,11-13.5
1,10000,D,RENT,3e4,28,30-45,13.5+
1,10000,C,RENT,26400.0,22,0-15,11-13.5
0,20000,D,MORTGAGE,65e3,30,0-15,13.5+
0,16000,A,MORTGAGE,7e4,27,0-15,0-8
0,18000,C,RENT,52e3,22,0-15,Missing
0,3500,A,OWN,39600.0,21,0-15,0-8
1,3000,B,RENT,18e3,23,0-15,11-13.5
0,20000,C,RENT,14e4,29,0-15,11-13.5
0,4350,D,RENT,2e4,27,0-15,13.5+
0,2700,B,RENT,45e3,27,0-15,8-11
0,8000,C,RENT,5e4,28,0-15,13.5+
0,6000,C,OWN,48e3,29,0-15,13.5+
0,7000,B,MORTGAGE,66e3,29,0-15,8-11
0,7000,A,RENT,42e3,31,0-15,0-8
0,6025,B,RENT,19200.0,56,0-15,11-13.5
0,15000,D,RENT,61284.0,24,0-15,13.5+
0,18000,D,MORTGAGE,14e4,24,0-15,13.5+
0,3825,C,RENT,26e3,26,0-15,13.5+
0,10000,A,RENT,48e3,21,0-15,0-8
0,6000,B,RENT,26500.0,25,0-15,11-13.5
0,2400,C,MORTGAGE,39990.0,26,0-15,13.5+
0,7200,B,MORTGAGE,45e3,32,Missing,11-13.5
0,14000,B,OWN,38e3,31,0-15,8-11
0,13000,B,MORTGAGE,95e3,36,15-30,8-11
1,4200,A,RENT,35e3,22,0-15,0-8
0,13250,C,RENT,37500.0,26,0-15,11-13.5
0,6000,A,RENT,24e3,26,0-15,0-8
0,9000,A,RENT,45e3,22,0-15,0-8
0,15000,B,MORTGAGE,73600.0,34,0-15,11-13.5
0,10000,C,MORTGAGE,77e3,31,0-15,13.5+
0,9000,C,RENT,4e4,29,0-15,13.5+
1,5325,B,RENT,22e3,21,Missing,11-13.5
0,12000,A,RENT,75e3,28,0-15,0-8
1,14000,B,OWN,35e3,23,0-15,Missing
1,20000,D,MORTGAGE,5e4,26,0-15,13.5+
1,16000,C,RENT,5e4,36,0-15,13.5+
0,11000,B,RENT,71200.0,22,0-15,11-13.5
0,5000,B,RENT,47e3,25,0-15,11-13.5
0,12000,A,MORTGAGE,6e4,22,Missing,0-8
0,14150,B,RENT,4e4,29,0-15,11-13.5
0,4000,B,MORTGAGE,55e3,31,15-30,11-13.5
0,6000,B,RENT,42e3,22,15-30,8-11
0,15000,A,OWN,44500.0,32,0-15,0-8
0,15000,A,MORTGAGE,47760.0,21,0-15,0-8
0,18000,B,RENT,5e4,24,0-15,11-13.5
0,35000,A,MORTGAGE,264e3,27,0-15,Missing
0,16000,A,OWN,51e3,22,0-15,0-8
0,7000,A,MORTGAGE,67e3,34,0-15,0-8
0,7000,A,RENT,29004.0,27,0-15,0-8
1,10000,C,RENT,6e4,29,0-15,11-13.5
0,1600,D,RENT,3e4,25,0-15,13.5+
0,7200,B,MORTGAGE,55e3,23,0-15,11-13.5
0,12000,C,RENT,7e4,28,0-15,13.5+
0,5000,A,MORTGAGE,5e4,36,0-15,0-8
0,8200,A,MORTGAGE,65e3,23,0-15,0-8
0,6000,B,OWN,26e3,34,0-15,11-13.5
0,8000,A,OWN,99e3,28,0-15,Missing
0,20000,B,MORTGAGE,21e4,33,30-45,8-11
0,3600,B,RENT,37008.0,22,0-15,11-13.5
0,5000,A,MORTGAGE,65e3,31,15-30,0-8
0,8000,B,MORTGAGE,14e4,25,0-15,11-13.5
0,16000,B,MORTGAGE,12e4,29,0-15,11-13.5
1,5000,B,RENT,3e4,24,0-15,11-13.5
0,12000,A,MORTGAGE,52e3,22,0-15,0-8
1,2800,A,RENT,27e3,22,0-15,0-8
0,12000,B,RENT,39996.0,24,0-15,11-13.5
1,4000,A,RENT,54e3,27,0-15,0-8
0,7000,A,MORTGAGE,23e3,21,0-15,8-11
0,5600,B,MORTGAGE,35e3,40,0-15,8-11
0,5000,A,MORTGAGE,138e3,28,0-15,0-8
0,12000,D,RENT,68500.0,25,0-15,13.5+
0,5500,B,OWN,31e3,27,0-15,8-11
0,6500,A,MORTGAGE,75e3,26,0-15,8-11
0,12000,B,RENT,63e3,24,15-30,8-11
0,12000,A,RENT,76e3,22,0-15,0-8
1,4000,B,MORTGAGE,42e3,22,0-15,11-13.5
0,1000,C,RENT,76e3,35,0-15,11-13.5
0,25000,B,MORTGAGE,54996.0,22,0-15,11-13.5
0,9000,B,OWN,28944.0,26,15-30,Missing
0,8575,C,RENT,35e3,27,15-30,13.5+
0,5400,A,MORTGAGE,38e3,23,0-15,0-8
0,10000,D,RENT,72e3,22,0-15,13.5+
1,6000,C,RENT,32e3,24,0-15,11-13.5
0,10000,C,RENT,33e3,23,0-15,13.5+
1,2575,C,RENT,44420.0,35,0-15,13.5+
0,10000,B,MORTGAGE,38400.0,33,0-15,8-11
1,8000,B,RENT,6e4,25,Missing,8-11
0,12000,C,OWN,79768.0,24,0-15,11-13.5
0,10000,A,MORTGAGE,8e4,24,0-15,8-11
1,6000,C,MORTGAGE,39168.0,25,15-30,13.5+
0,10000,A,OWN,37200.0,30,Missing,0-8
0,5000,B,RENT,62400.0,22,0-15,11-13.5
0,10000,B,RENT,6e4,25,0-15,8-11
0,6000,C,RENT,29e3,24,0-15,13.5+
0,5450,A,RENT,83004.0,26,0-15,0-8
0,13500,B,MORTGAGE,57700.0,21,0-15,8-11
0,5000,B,RENT,4e4,26,0-15,8-11
0,7000,A,MORTGAGE,96e3,32,0-15,0-8
0,3800,A,OWN,9e4,36,0-15,0-8
0,28000,A,RENT,11e4,26,15-30,8-11
0,6000,C,RENT,82e3,25,0-15,Missing
0,4000,B,RENT,31200.0,24,0-15,11-13.5
0,15000,D,OWN,62400.0,25,Missing,13.5+
0,7500,C,RENT,6e4,25,0-15,13.5+
0,12000,A,RENT,48e3,23,0-15,0-8
0,2125,A,RENT,43e3,26,Missing,8-11
1,7200,B,RENT,5e4,24,0-15,11-13.5
0,10000,B,MORTGAGE,2e5,29,15-30,11-13.5
0,7000,D,RENT,52e3,29,0-15,13.5+
0,14000,B,RENT,65e3,23,0-15,8-11
0,6000,A,MORTGAGE,17e4,32,15-30,0-8
0,8000,A,OWN,68e3,31,0-15,0-8
